label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
2,0.5101333856582642,0.2708836495876312,-0.40678414702415466,0.9999732971191406,0.5169371366500854,0.25566914677619934,-0.39083704352378845,0.9998854994773865,0.5204468965530396,0.2557450830936432,-0.3908402919769287,0.9998756051063538,0.5239813923835754,0.25592827796936035,-0.39082759618759155,0.9998694658279419,0.5039354562759399,0.25598934292793274,-0.39156705141067505,0.9998983144760132,0.49938860535621643,0.2562756836414337,-0.3916301131248474,0.9998937845230103,0.49572739005088806,0.25663119554519653,-0.3916808068752289,0.9998975992202759,0.5298501253128052,0.26313516497612,-0.26525381207466125,0.9997458457946777,0.4910961091518402,0.2640748918056488,-0.2687092423439026,0.9997873306274414,0.5183712244033813,0.2870616018772125,-0.3574025332927704,0.9999468922615051,0.502951443195343,0.28744080662727356,-0.3583734631538391,0.9999480247497559,0.5699549913406372,0.36289045214653015,-0.16280896961688995,0.9998992681503296,0.46015995740890503,0.36271533370018005,-0.17256686091423035,0.9999350905418396,0.5837355852127075,0.4803881049156189,-0.09783823788166046,0.9796470403671265,0.4566020965576172,0.48570334911346436,-0.12069747596979141,0.9719988703727722,0.5883523225784302,0.5884482860565186,-0.20439985394477844,0.9582468271255493,0.44988933205604553,0.5921046137809753,-0.2171088457107544,0.9513909816741943,0.5922712087631226,0.6224257946014404,-0.23782534897327423,0.9243777990341187,0.4479389786720276,0.6260955929756165,-0.25138723850250244,0.9157071709632874,0.5835434794425964,0.6214913129806519,-0.27713730931282043,0.9286622405052185,0.45538100600242615,0.6245841383934021,-0.2926642596721649,0.9217278957366943,0.5804542899131775,0.6107587814331055,-0.22165468335151672,0.9182235598564148,0.45820504426956177,0.6147211790084839,-0.235142782330513,0.9146086573600769,0.5524839162826538,0.5874552130699158,-0.0030193582642823458,0.999440610408783,0.48861628770828247,0.5870749950408936,0.002912497613579035,0.9996444582939148,0.5635367035865784,0.7493014931678772,0.026434296742081642,0.9920468926429749,0.4809097349643707,0.7471994757652283,0.028188982978463173,0.9935927391052246,0.5617207288742065,0.8866683840751648,0.2165253460407257,0.9893936514854431,0.47472018003463745,0.8890765309333801,0.2184358388185501,0.9910736680030823,0.5559886693954468,0.9054654836654663,0.22561593353748322,0.865738034248352,0.4829183518886566,0.9071627855300903,0.2278500497341156,0.8779357075691223,0.5728003978729248,0.9372990131378174,0.07915644347667694,0.9824323654174805,0.45454758405685425,0.9448397159576416,0.0795731171965599,0.9844467639923096
2,0.5104808211326599,0.2711823284626007,-0.41715699434280396,0.9999734163284302,0.5171232223510742,0.25589486956596375,-0.40172749757766724,0.9998859763145447,0.5205509662628174,0.25599610805511475,-0.40172791481018066,0.9998761415481567,0.5241026878356934,0.25620752573013306,-0.40172138810157776,0.9998694062232971,0.5042862892150879,0.2561035752296448,-0.4026874899864197,0.9998989105224609,0.4996926188468933,0.256370484828949,-0.4027532637119293,0.999894917011261,0.49597787857055664,0.256712406873703,-0.40280136466026306,0.9998986721038818,0.5298506021499634,0.26329588890075684,-0.27541378140449524,0.9997448921203613,0.49110326170921326,0.2641676068305969,-0.28013697266578674,0.9997909665107727,0.5185161828994751,0.28732070326805115,-0.36719536781311035,0.9999471306800842,0.503108561038971,0.2875799834728241,-0.3686181902885437,0.9999487400054932,0.5699421167373657,0.36271679401397705,-0.1687878668308258,0.9998979568481445,0.460161030292511,0.36271780729293823,-0.18302081525325775,0.9999358057975769,0.5838268399238586,0.48023924231529236,-0.10013927519321442,0.9794267416000366,0.456479549407959,0.485914021730423,-0.13134637475013733,0.9723154306411743,0.5894864797592163,0.5878440737724304,-0.2037896364927292,0.9577109217643738,0.4501318335533142,0.5926205515861511,-0.22604796290397644,0.9512880444526672,0.5937243700027466,0.6216708421707153,-0.2363806664943695,0.9232301115989685,0.44808730483055115,0.6265279650688171,-0.26028671860694885,0.9154095649719238,0.585200309753418,0.6207616925239563,-0.27621814608573914,0.927535891532898,0.45551928877830505,0.6249996423721313,-0.30145591497421265,0.9213213324546814,0.5819851160049438,0.6101686954498291,-0.22121039032936096,0.9169235825538635,0.4583437442779541,0.6151572465896606,-0.24401366710662842,0.9138948321342468,0.5524356961250305,0.5874640941619873,-0.0014654196565970778,0.9994484186172485,0.4885594844818115,0.5871000289916992,0.0013530434807762504,0.9996497631072998,0.5633500814437866,0.7493607997894287,0.028937721624970436,0.9920676350593567,0.48118001222610474,0.7471250891685486,0.027222689241170883,0.9935966730117798,0.5616000890731812,0.886766791343689,0.2180580198764801,0.9893953800201416,0.47478047013282776,0.8890851736068726,0.21779277920722961,0.9910727143287659,0.5557667016983032,0.9054691791534424,0.22707350552082062,0.865839958190918,0.4829750657081604,0.9071409702301025,0.22701987624168396,0.8770158886909485,0.572799801826477,0.9374306797981262,0.08101953566074371,0.9824198484420776,0.4545687735080719,0.944828450679779,0.07930664718151093,0.9843870997428894
2,0.5106727480888367,0.27108603715896606,-0.4131881296634674,0.999973475933075,0.5172020196914673,0.25587722659111023,-0.39736318588256836,0.9998862743377686,0.5205874443054199,0.25597813725471497,-0.397368460893631,0.9998766183853149,0.5241283774375916,0.25619199872016907,-0.39736291766166687,0.9998696446418762,0.5044673681259155,0.25607725977897644,-0.3982468545436859,0.99989914894104,0.49985113739967346,0.25634631514549255,-0.3983103632926941,0.9998955130577087,0.4961039423942566,0.2566855847835541,-0.3983582854270935,0.9998992681503296,0.529809296131134,0.26329073309898376,-0.27086901664733887,0.9997451305389404,0.4911077618598938,0.26415666937828064,-0.27500802278518677,0.9997925758361816,0.5185778737068176,0.2872109115123749,-0.3633395731449127,0.9999473094940186,0.5032527446746826,0.2874370813369751,-0.3646415174007416,0.9999491572380066,0.5698758363723755,0.36249998211860657,-0.16696220636367798,0.9998968243598938,0.46016016602516174,0.36271706223487854,-0.1770254671573639,0.9999358057975769,0.5839024782180786,0.4801308810710907,-0.10005973279476166,0.9793760776519775,0.45613351464271545,0.48586004972457886,-0.12406154721975327,0.9724714756011963,0.5901240110397339,0.5874618887901306,-0.20381203293800354,0.9573294520378113,0.4494427740573883,0.5924952030181885,-0.22013387084007263,0.9509090781211853,0.5945961475372314,0.6210901737213135,-0.23630666732788086,0.9223167300224304,0.4470853805541992,0.6268326640129089,-0.25405019521713257,0.9146291613578796,0.5861271619796753,0.6201804280281067,-0.27640479803085327,0.9266656637191772,0.4543115198612213,0.6253384947776794,-0.2959553301334381,0.9205231666564941,0.5828636884689331,0.6096827983856201,-0.22136466205120087,0.9158989191055298,0.4571565091609955,0.6153087019920349,-0.23857609927654266,0.9128375053405762,0.552401602268219,0.58693927526474,-0.0012658097548410296,0.9994493722915649,0.48848050832748413,0.586919903755188,0.0011579787824302912,0.9996510744094849,0.5632754564285278,0.7492786049842834,0.02770046517252922,0.9920415878295898,0.48131266236305237,0.7462173700332642,0.02364659681916237,0.9935538172721863,0.5614763498306274,0.8867838978767395,0.21733343601226807,0.9893043041229248,0.47481584548950195,0.8892478942871094,0.21143564581871033,0.9910141825675964,0.5556308627128601,0.9054612517356873,0.22649160027503967,0.8643800616264343,0.4830232262611389,0.9072266221046448,0.22026117146015167,0.8754204511642456,0.5726610422134399,0.937430202960968,0.07899550348520279,0.9822909235954285,0.4545692503452301,0.9448450803756714,0.06964036822319031,0.984237551689148
2,0.5106059312820435,0.27107855677604675,-0.41101107001304626,0.9999729990959167,0.5171574354171753,0.255879670381546,-0.39525526762008667,0.9998845458030701,0.5205517411231995,0.25598281621932983,-0.39526307582855225,0.9998748302459717,0.5240482687950134,0.25620102882385254,-0.3952580392360687,0.9998676180839539,0.504385232925415,0.2560775578022003,-0.39589324593544006,0.9998973608016968,0.49977749586105347,0.25634628534317017,-0.3959527611732483,0.9998937249183655,0.4960445463657379,0.25668397545814514,-0.39600133895874023,0.9998974204063416,0.5297260880470276,0.2633069157600403,-0.2689424455165863,0.9997418522834778,0.49106842279434204,0.2641572058200836,-0.272034227848053,0.9997889995574951,0.5185457468032837,0.28719380497932434,-0.36126700043678284,0.9999465346336365,0.5031493902206421,0.28740543127059937,-0.36225342750549316,0.9999484419822693,0.5695127248764038,0.36244577169418335,-0.16664905846118927,0.9998950958251953,0.460160493850708,0.3627077639102936,-0.17329707741737366,0.9999348521232605,0.5839890241622925,0.4800853133201599,-0.10112891346216202,0.9790778756141663,0.4557315707206726,0.4858079254627228,-0.11999376863241196,0.9715691208839417,0.5903026461601257,0.5875580310821533,-0.20436906814575195,0.9562587738037109,0.448796808719635,0.5924096703529358,-0.21876947581768036,0.9484638571739197,0.5946968793869019,0.6210141777992249,-0.23660489916801453,0.9204570055007935,0.44619688391685486,0.6271434426307678,-0.25386571884155273,0.9109963774681091,0.5862351655960083,0.6202818751335144,-0.2769710421562195,0.924895167350769,0.45333391427993774,0.6258103251457214,-0.29557254910469055,0.9170374274253845,0.5832796096801758,0.6099756360054016,-0.222027987241745,0.9138951897621155,0.4562503695487976,0.6156189441680908,-0.23736360669136047,0.9090699553489685,0.5523937344551086,0.5868365168571472,-0.0012968970695510507,0.9994481801986694,0.488429456949234,0.5869192481040955,0.0011918984819203615,0.9996504187583923,0.5632341504096985,0.7490060925483704,0.027438988909125328,0.9919414520263672,0.4813357889652252,0.7461822628974915,0.02345386892557144,0.9934728145599365,0.5614680647850037,0.8867807388305664,0.21646615862846375,0.9891538619995117,0.4747900068759918,0.889469563961029,0.21144647896289825,0.9909102320671082,0.5556463599205017,0.9054605960845947,0.22548487782478333,0.8625651597976685,0.4828298091888428,0.9074363112449646,0.2202877700328827,0.8741545677185059,0.5725573301315308,0.9374357461929321,0.07802703231573105,0.9820597767829895,0.45450958609580994,0.9450315237045288,0.06991158425807953,0.9840207695960999
2,0.5106052160263062,0.2708524167537689,-0.41028809547424316,0.9999731183052063,0.5171566605567932,0.2557857930660248,-0.39431700110435486,0.9998858571052551,0.5205494165420532,0.2558816373348236,-0.39432764053344727,0.9998763203620911,0.524034857749939,0.2560942769050598,-0.3943260908126831,0.9998693466186523,0.5043774843215942,0.25601449608802795,-0.394894003868103,0.9998981356620789,0.49977102875709534,0.25629761815071106,-0.39495280385017395,0.9998944401741028,0.49603837728500366,0.25664380192756653,-0.3949984312057495,0.999897837638855,0.5296550989151001,0.263243168592453,-0.2683647572994232,0.9997456669807434,0.4910457730293274,0.2641522288322449,-0.2713029384613037,0.999790370464325,0.5185468792915344,0.2869844138622284,-0.3608979284763336,0.9999471306800842,0.5031460523605347,0.28723493218421936,-0.36181941628456116,0.9999487400054932,0.5695130228996277,0.36244112253189087,-0.16725006699562073,0.9998936653137207,0.460182249546051,0.3627067804336548,-0.1728263646364212,0.9999330639839172,0.5849775671958923,0.4801715910434723,-0.10103388875722885,0.9788936376571655,0.45370349287986755,0.4858250021934509,-0.11857594549655914,0.9699676632881165,0.5954476594924927,0.5873275399208069,-0.19725751876831055,0.9555104374885559,0.4475889801979065,0.5922694802284241,-0.2178388088941574,0.9444246292114258,0.6010431051254272,0.6208158731460571,-0.2272552251815796,0.9190848469734192,0.44507431983947754,0.62689608335495,-0.24989767372608185,0.9051820039749146,0.5938712358474731,0.6200937032699585,-0.26890674233436584,0.9236463308334351,0.4522687792778015,0.6256941556930542,-0.29263168573379517,0.9115374088287354,0.5897424817085266,0.6097014546394348,-0.2153710573911667,0.9126492738723755,0.4551636278629303,0.6155286431312561,-0.23691758513450623,0.9035149812698364,0.5525584816932678,0.5868407487869263,-0.001200476661324501,0.9994480609893799,0.48841795325279236,0.5869918465614319,0.001100749708712101,0.9996492862701416,0.5632606744766235,0.7501617670059204,0.027574947103857994,0.9919158220291138,0.4813010096549988,0.7462347149848938,0.023476725444197655,0.9935042262077332,0.561448335647583,0.8872917294502258,0.21625423431396484,0.989163875579834,0.47479358315467834,0.8894783854484558,0.2108093500137329,0.9909453988075256,0.5556060671806335,0.905584990978241,0.22540080547332764,0.862858772277832,0.482837438583374,0.9074622988700867,0.21951577067375183,0.8743081092834473,0.5725567936897278,0.937441885471344,0.07779546082019806,0.9820008277893066,0.45445841550827026,0.9450496435165405,0.06942379474639893,0.9840086698532104
2,0.5105286836624146,0.2708088755607605,-0.41065844893455505,0.9999740123748779,0.517096996307373,0.25578027963638306,-0.3944627642631531,0.9998900294303894,0.5205114483833313,0.25587692856788635,-0.39448073506355286,0.9998810291290283,0.5239587426185608,0.2560921311378479,-0.3944855332374573,0.9998747110366821,0.5042965412139893,0.25600364804267883,-0.39484673738479614,0.9999010562896729,0.49972453713417053,0.25628018379211426,-0.39490026235580444,0.9998970031738281,0.49600329995155334,0.25661805272102356,-0.39494040608406067,0.9998998045921326,0.529563307762146,0.2632491886615753,-0.26775020360946655,0.9997569918632507,0.49103254079818726,0.26414158940315247,-0.2700038552284241,0.9997932314872742,0.5185102224349976,0.2869715988636017,-0.3609977662563324,0.9999490976333618,0.5030823945999146,0.2872024178504944,-0.36166828870773315,0.9999498724937439,0.569497287273407,0.36245644092559814,-0.16750280559062958,0.9998977184295654,0.4601830840110779,0.36288100481033325,-0.1704675853252411,0.9999321699142456,0.5873334407806396,0.48006752133369446,-0.10177767276763916,0.9794544577598572,0.45035386085510254,0.4854719042778015,-0.10797461122274399,0.9673619270324707,0.6036321520805359,0.5870954990386963,-0.19826018810272217,0.956462562084198,0.43992599844932556,0.5921672582626343,-0.20342886447906494,0.9396641850471497,0.6083013415336609,0.6191428899765015,-0.22798338532447815,0.9201967120170593,0.43720418214797974,0.6267377734184265,-0.23386697471141815,0.8984835743904114,0.6014009714126587,0.6185618042945862,-0.27111193537712097,0.9248438477516174,0.4433545470237732,0.6255947947502136,-0.2801361680030823,0.9054144620895386,0.5967052578926086,0.6090428233146667,-0.21723362803459167,0.9139883518218994,0.44610875844955444,0.6155001521110535,-0.22439345717430115,0.897383451461792,0.5525897145271301,0.5869263410568237,-0.001223227707669139,0.9994568824768066,0.4884052276611328,0.587020993232727,0.0011250983225181699,0.9996514916419983,0.5632963180541992,0.751911461353302,0.02753775753080845,0.9919722676277161,0.4811270236968994,0.7471189498901367,0.02329247072339058,0.9935987591743469,0.561456561088562,0.8885118365287781,0.21564576029777527,0.9893177151679993,0.4747896194458008,0.8907713294029236,0.21073809266090393,0.9911106824874878,0.5556080937385559,0.9061586856842041,0.2245217114686966,0.8644052743911743,0.482842355966568,0.9083055853843689,0.21935732662677765,0.875220775604248,0.5725685954093933,0.9374589323997498,0.07463747262954712,0.9822643995285034,0.4544493556022644,0.9451465010643005,0.06849803030490875,0.9842915534973145
2,0.5105017423629761,0.2708079516887665,-0.3633613586425781,0.9999762177467346,0.5169985294342041,0.25586211681365967,-0.3446223735809326,0.9998992085456848,0.5204495787620544,0.255955308675766,-0.3446688950061798,0.999890923500061,0.5238608121871948,0.2561989724636078,-0.3446738123893738,0.9998852014541626,0.5042663216590881,0.25609520077705383,-0.34389975666999817,0.9999091625213623,0.49972304701805115,0.25638166069984436,-0.34392231702804565,0.9999052882194519,0.4960052967071533,0.25676417350769043,-0.3439137637615204,0.9999077320098877,0.5293291807174683,0.2634047567844391,-0.2175048589706421,0.9997776746749878,0.49111390113830566,0.2644847631454468,-0.2139880210161209,0.9998096227645874,0.5184980630874634,0.28692805767059326,-0.3153885304927826,0.9999534487724304,0.5030819177627563,0.2870924174785614,-0.31429293751716614,0.9999539256095886,0.5695153474807739,0.36250507831573486,-0.13053223490715027,0.9999059438705444,0.46008387207984924,0.3632083535194397,-0.11860630661249161,0.9999359250068665,0.602988064289093,0.4674724340438843,-0.1014312282204628,0.9810043573379517,0.43334245681762695,0.4806731939315796,-0.06903578341007233,0.9686954021453857,0.6341769099235535,0.5545223951339722,-0.2468811273574829,0.9596930742263794,0.4034356474876404,0.5707536935806274,-0.18799737095832825,0.9427433013916016,0.645501971244812,0.581989049911499,-0.2849671244621277,0.9253071546554565,0.39598900079727173,0.6058682799339294,-0.22345371544361115,0.9025634527206421,0.6397510766983032,0.5821215510368347,-0.33049482107162476,0.9298359155654907,0.40065819025039673,0.6039066910743713,-0.2719873785972595,0.9095119833946228,0.6336672306060791,0.5711033940315247,-0.26885178685188293,0.9196394085884094,0.40419965982437134,0.5912611484527588,-0.2115149050951004,0.9018925428390503,0.5526305437088013,0.5869328379631042,-0.0010775938862934709,0.9994816184043884,0.4883488118648529,0.586986243724823,0.0009931641397997737,0.9996633529663086,0.5633911490440369,0.7533188462257385,0.027492383494973183,0.9921107888221741,0.480990469455719,0.7476252317428589,0.021327804774045944,0.993819534778595,0.5614890456199646,0.8890827298164368,0.20596730709075928,0.9895233511924744,0.4747851490974426,0.8913187384605408,0.20146194100379944,0.9913831353187561,0.5556003451347351,0.906402587890625,0.2133810818195343,0.8670508861541748,0.4828108251094818,0.908568799495697,0.20861999690532684,0.8775604367256165,0.5726249814033508,0.9374861121177673,0.060644298791885376,0.9826844930648804,0.4544672966003418,0.9450729489326477,0.05839335173368454,0.9848162531852722
2,0.5105978846549988,0.27098023891448975,-0.3367466330528259,0.9999783039093018,0.5170091986656189,0.2560354471206665,-0.31738752126693726,0.999907910823822,0.5204516649246216,0.25613757967948914,-0.3174402415752411,0.9999003410339355,0.5238593816757202,0.25641852617263794,-0.3174574673175812,0.9998951554298401,0.5042912364006042,0.2561899721622467,-0.3177637755870819,0.9999169111251831,0.49975913763046265,0.2564513087272644,-0.31776803731918335,0.9999132752418518,0.49602818489074707,0.25682953000068665,-0.3177381157875061,0.9999154210090637,0.5291739702224731,0.26354536414146423,-0.18910793960094452,0.9997972249984741,0.4911125600337982,0.2645353674888611,-0.19081948697566986,0.9998258948326111,0.5185199975967407,0.28698810935020447,-0.288334459066391,0.9999575018882751,0.5031382441520691,0.28710997104644775,-0.2886725068092346,0.9999578595161438,0.5694988369941711,0.36225903034210205,-0.10274292528629303,0.9999140501022339,0.4598959982395172,0.3632105588912964,-0.09667399525642395,0.9999399781227112,0.606715977191925,0.45614689588546753,-0.08423390984535217,0.9824821352958679,0.42525714635849,0.4720786213874817,-0.05893974378705025,0.9706061482429504,0.6475110650062561,0.5291472673416138,-0.23968453705310822,0.9630115628242493,0.3932879865169525,0.5618180632591248,-0.18323126435279846,0.9464691877365112,0.6606285572052002,0.5568552017211914,-0.2782176733016968,0.9308358430862427,0.38458091020584106,0.5943853855133057,-0.21936173737049103,0.9076528549194336,0.656488299369812,0.5573980808258057,-0.3238781690597534,0.9351967573165894,0.3892114758491516,0.5933139324188232,-0.2666882574558258,0.9144758582115173,0.6502805948257446,0.54648357629776,-0.26211270689964294,0.9257156848907471,0.3935301899909973,0.5816915035247803,-0.20632770657539368,0.9073194861412048,0.5526353716850281,0.5855783224105835,-0.0004494560998864472,0.9995017647743225,0.48821893334388733,0.585615336894989,0.0004093434545211494,0.999670684337616,0.563392162322998,0.7532613277435303,0.025070959702134132,0.9922841191291809,0.48098307847976685,0.7476419806480408,0.012426910921931267,0.9939981698989868,0.5615383386611938,0.8896514177322388,0.18448346853256226,0.989705502986908,0.4747845232486725,0.8917590975761414,0.1764114499092102,0.9915725588798523,0.5556166172027588,0.9066774249076843,0.19012053310871124,0.868988037109375,0.48281875252723694,0.9087668061256409,0.18182776868343353,0.8787941932678223,0.5726651549339294,0.9374892115592957,0.03638741746544838,0.9829588532447815,0.45453983545303345,0.9452109932899475,0.030942535027861595,0.9851457476615906
2,0.510623574256897,0.27145352959632874,-0.37835973501205444,0.9999797940254211,0.5170083045959473,0.2564274072647095,-0.359184205532074,0.9999141693115234,0.5204504728317261,0.25653886795043945,-0.3592735528945923,0.9999070763587952,0.5238543152809143,0.2568698227405548,-0.3593462109565735,0.9999023675918579,0.5042911767959595,0.25651848316192627,-0.3591438829898834,0.9999226331710815,0.499762624502182,0.2567594349384308,-0.3591761887073517,0.999919056892395,0.4960292875766754,0.25715571641921997,-0.35913321375846863,0.9999209642410278,0.529048502445221,0.263916939496994,-0.22716835141181946,0.9998117089271545,0.4911208748817444,0.2648647725582123,-0.22613516449928284,0.9998379349708557,0.5185328722000122,0.2874828279018402,-0.32892149686813354,0.9999603033065796,0.5031378269195557,0.2876223027706146,-0.328445702791214,0.9999605417251587,0.5692583322525024,0.3622182309627533,-0.13291621208190918,0.9999191761016846,0.4595763087272644,0.3634292483329773,-0.1116781085729599,0.9999426603317261,0.612673282623291,0.45260360836982727,-0.12125661224126816,0.9836633801460266,0.4200077950954437,0.4697965383529663,-0.09196089208126068,0.972507119178772,0.6564913988113403,0.5252384543418884,-0.2750087380409241,0.9653356671333313,0.3818588852882385,0.555472195148468,-0.22283431887626648,0.9498295783996582,0.6712695956230164,0.5525936484336853,-0.31104201078414917,0.9341354966163635,0.3706199526786804,0.5837295055389404,-0.2576465308666229,0.9120619893074036,0.6682707071304321,0.5527917146682739,-0.359122097492218,0.9386100172996521,0.37286466360092163,0.5824221968650818,-0.30603042244911194,0.9188507795333862,0.6621522903442383,0.5418638586997986,-0.2985764443874359,0.9297435283660889,0.37827596068382263,0.5728987455368042,-0.24673864245414734,0.9122002124786377,0.552623450756073,0.5855424404144287,-0.00013159909576643258,0.9994924664497375,0.4881174564361572,0.5856308341026306,9.903532918542624e-05,0.9996660351753235,0.5635043978691101,0.7532131671905518,0.029221896082162857,0.9923807382583618,0.48093175888061523,0.7486766576766968,0.014761194586753845,0.994107723236084,0.5615525841712952,0.8897428512573242,0.18995387852191925,0.9898267388343811,0.4748036861419678,0.8922693133354187,0.186363086104393,0.9917637705802917,0.5556090474128723,0.906704306602478,0.1972302794456482,0.8709735870361328,0.4828713536262512,0.9089843034744263,0.19327610731124878,0.8804957270622253,0.5728595852851868,0.9373910427093506,0.04647805541753769,0.9831718802452087,0.4545353949069977,0.9452530145645142,0.043080396950244904,0.9854875802993774
2,0.5104864239692688,0.2721119821071625,-0.35494765639305115,0.9999810457229614,0.5168429017066956,0.2570825517177582,-0.3366028368473053,0.9999191761016846,0.5203249454498291,0.2572208046913147,-0.33667534589767456,0.999912440776825,0.5236961841583252,0.2575955092906952,-0.33671846985816956,0.9999082088470459,0.5042240619659424,0.2570823132991791,-0.3359237313270569,0.999927282333374,0.4997454583644867,0.2572801113128662,-0.3359493017196655,0.999923586845398,0.4960154891014099,0.2576763927936554,-0.3359341025352478,0.9999252557754517,0.5288724303245544,0.2645086348056793,-0.20839166641235352,0.9998235702514648,0.491138219833374,0.26522332429885864,-0.20477283000946045,0.9998470544815063,0.5183687210083008,0.28815728425979614,-0.3062964379787445,0.999962568283081,0.5030006170272827,0.28816941380500793,-0.3050461411476135,0.9999626874923706,0.5692370533943176,0.3618670403957367,-0.11763616651296616,0.9999240636825562,0.45943671464920044,0.36317330598831177,-0.10295028984546661,0.9999449849128723,0.6166731119155884,0.4481562376022339,-0.116358183324337,0.9848570227622986,0.4179552495479584,0.46420028805732727,-0.0701351910829544,0.9742597937583923,0.6636472940444946,0.5131101608276367,-0.2633306384086609,0.9679072499275208,0.37387973070144653,0.5438328385353088,-0.20778918266296387,0.9531384110450745,0.6829757690429688,0.5404744744300842,-0.30001571774482727,0.9382590055465698,0.36069950461387634,0.572396993637085,-0.24355439841747284,0.9166597127914429,0.6803663372993469,0.5407485365867615,-0.3479471206665039,0.9426846504211426,0.36292481422424316,0.5716162323951721,-0.29583486914634705,0.9233672022819519,0.6726440787315369,0.5313705205917358,-0.2870667278766632,0.9344181418418884,0.3688466250896454,0.5631420016288757,-0.23480072617530823,0.9171966910362244,0.5525730848312378,0.585499107837677,-0.00013663919526152313,0.999476969242096,0.4881138205528259,0.5857222676277161,0.00010837982699740678,0.9996587634086609,0.5635608434677124,0.7533509135246277,0.03028394654393196,0.9925394654273987,0.48091715574264526,0.7487308979034424,0.015743091702461243,0.9943063855171204,0.561668872833252,0.8899127244949341,0.1891641467809677,0.9900245666503906,0.4748556613922119,0.892773449420929,0.17927294969558716,0.9920486807823181,0.5557087063789368,0.906772792339325,0.19515757262706757,0.8744295239448547,0.48297399282455444,0.9093068242073059,0.18444034457206726,0.8839472532272339,0.5729542970657349,0.9372714757919312,0.04330093413591385,0.983514666557312,0.45453470945358276,0.9452580213546753,0.03357623890042305,0.9859711527824402
